,MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,Fence,MiscFeature,MiscVal,SaleType,SaleCondition,SalePrice,count_of_porch,sum_of_area_porch,PC_added,Total_flor_SF
55,20,RL,100.0,10175,Noune,IR1,Lvl,Inside,Gtl,NAmes,1Fam,1Story,6,5,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,272.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Gd,Y,SBrkr,0,1425,0,0,2,0,3,1,TA,7,1,Gd,Attchd,1964.0,RFn,2,576,TA,TA,Y,0,Noune,Noune,0,WD,Normal,12.103491596905931,1,407,-0.015686065788461483,1425
56,160,FV,24.0,2645,Pave,Reg,Lvl,Inside,Gtl,Somerst,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1739,1,0,2,1,3,1,Gd,7,0,Noune,Attchd,1999.0,Fin,2,480,TA,TA,Y,115,Noune,Noune,0,WD,Abnorml,12.058158312538197,0,0,0.47789585909338766,1739
57,60,RL,89.0,11645,Noune,IR1,Lvl,Corner,Gtl,CollgCr,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Noune,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,1720,0,0,2,1,3,1,Gd,7,0,Noune,Attchd,2004.0,RFn,2,565,TA,TA,Y,0,Noune,Noune,0,WD,Normal,12.188422799337028,1,70,-1.2982042087213765,1720
58,60,RL,66.0,13682,Noune,IR2,HLS,CulDSac,Gtl,StoneBr,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,1031.0,Ex,TA,PConc,Ex,TA,Gd,Unf,Unf,GasA,Ex,Y,SBrkr,0,2945,0,0,3,1,3,1,Gd,10,1,Gd,BuiltIn,2006.0,Fin,3,641,TA,TA,Y,192,Noune,Noune,0,New,Partial,12.991755706536901,1,37,-1.3649085492625628,2945
59,20,RL,60.0,7200,Noune,Reg,Bnk,Inside,Gtl,CollgCr,1Fam,1Story,5,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,Noune,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,GasA,Ex,Y,SBrkr,0,780,0,0,1,0,2,1,TA,4,0,Noune,Detchd,1973.0,Unf,1,352,TA,TA,Y,196,MnPrv,Noune,0,WD,Normal,11.735276702486741,0,0,0.4540663016798945,780
60,20,RL,63.0,13072,Noune,Reg,Lvl,Inside,Gtl,SawyerW,1Fam,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Noune,0.0,TA,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,0,1158,1,0,1,1,3,1,Gd,5,0,Noune,Detchd,2006.0,Unf,2,576,TA,TA,Y,0,Noune,Noune,0,New,Partial,11.970356641102999,1,50,1.2602056624583484,1158
61,75,RM,60.0,7200,Noune,Reg,Lvl,Inside,Gtl,IDOTRR,1Fam,2.5Unf,5,7,1920,1996,Gable,CompShg,MetalSd,MetalSd,Noune,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,Unf,GasA,TA,N,SBrkr,0,1111,0,0,1,0,3,1,Fa,6,0,Noune,Detchd,1935.0,Unf,1,288,TA,TA,N,0,Noune,Noune,0,WD,Normal,11.522885696764481,1,144,-1.258181604396665,1111
62,120,RL,44.0,6442,Noune,IR1,Lvl,Inside,Gtl,NridgHt,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,178.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1370,0,0,2,0,2,1,Gd,6,1,Gd,Attchd,2006.0,RFn,2,484,TA,TA,Y,120,Noune,Noune,0,WD,Normal,12.218500103788143,1,49,-1.2938838538300572,1370
63,70,RM,50.0,10300,Noune,IR1,Bnk,Inside,Gtl,OldTown,1Fam,2Story,7,6,1921,1950,Gable,CompShg,Stucco,Stucco,Noune,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,0,1710,0,0,2,0,3,1,TA,9,0,Noune,Detchd,1990.0,Unf,2,480,TA,TA,Y,12,GdPrv,Noune,0,WD,Normal,11.849404844423074,2,75,-1.2637605128782914,1710
64,60,RL,71.68253968253968,9375,Noune,Reg,Lvl,Inside,Gtl,CollgCr,1Fam,2Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,573.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,2034,1,0,2,1,3,1,Gd,8,0,Noune,Attchd,1998.0,RFn,2,645,TA,TA,Y,576,GdPrv,Noune,0,WD,Normal,12.299112067295642,1,36,0.7154949602229899,2034
65,60,RL,76.0,9591,Noune,Reg,Lvl,Inside,Gtl,NridgHt,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,344.0,Gd,TA,PConc,Ex,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,0,2473,0,0,2,1,4,1,Gd,9,1,Gd,BuiltIn,2004.0,RFn,3,852,TA,TA,Y,192,Noune,Noune,0,WD,Normal,12.666660207428574,1,151,-1.332526623945296,2473
66,20,RL,76.46236559139786,19900,Noune,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,7,5,1970,1989,Gable,CompShg,Plywood,Plywood,BrkFace,287.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,0,2207,1,0,2,0,3,1,TA,7,1,Gd,Attchd,1970.0,RFn,2,576,TA,TA,Y,301,Noune,Noune,0,WD,Normal,12.100717685412471,0,0,1.084555643548607,2207
67,20,RL,72.0,10665,Noune,IR1,Lvl,Inside,Gtl,CollgCr,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,167.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1479,1,0,2,0,3,1,Gd,7,0,Noune,Attchd,2003.0,RFn,2,558,TA,TA,Y,144,Noune,Noune,0,WD,Normal,12.328294703023394,1,29,1.4229482918020606,1479
68,30,RM,47.0,4608,Noune,Reg,Lvl,Corner,Gtl,OldTown,1Fam,1Story,4,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,Noune,0.0,TA,Gd,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,0,747,0,0,1,0,2,1,TA,4,0,Noune,Attchd,1945.0,Unf,1,220,TA,TA,Y,0,Noune,Noune,0,WD,Normal,11.289794413577894,0,0,-1.284499498755642,747
69,50,RL,81.0,15593,Noune,Reg,Lvl,Corner,Gtl,ClearCr,1Fam,1.5Fin,7,4,1953,1953,Gable,CompShg,BrkFace,AsbShng,Noune,0.0,Gd,TA,CBlock,TA,TA,No,BLQ,Unf,GasW,TA,Y,SBrkr,0,2287,0,0,2,0,3,1,TA,7,1,TA,Attchd,1953.0,Fin,2,667,TA,TA,Y,0,Noune,Noune,0,WD,Normal,12.323860125621126,2,135,0.31055564684908815,2287
70,20,RL,95.0,13651,Noune,IR1,Lvl,Inside,Gtl,NAmes,1Fam,1Story,7,6,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,1115.0,TA,Gd,CBlock,Gd,TA,Gd,ALQ,Unf,GasA,Ex,Y,SBrkr,0,2223,1,0,2,0,3,1,TA,8,2,Gd,Attchd,1973.0,Fin,2,516,TA,TA,Y,300,Noune,Noune,0,WD,Normal,12.404927602627597,0,0,3.720078842849088,2223
71,20,RL,69.0,7599,Noune,Reg,Lvl,Corner,Gtl,Mitchel,1Fam,1Story,4,6,1982,2006,Gable,CompShg,HdBoard,Plywood,Noune,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,0,845,1,0,1,0,2,1,TA,4,0,Noune,Detchd,1987.0,Unf,2,360,TA,TA,Y,0,Noune,Noune,0,WD,Normal,11.771443882099637,0,0,0.2614487891585538,845
72,60,RL,74.0,10141,Noune,IR1,Lvl,Corner,Gtl,Gilbert,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,0,1718,0,0,2,1,3,1,TA,7,1,TA,Attchd,1998.0,Fin,2,427,TA,TA,Y,0,Noune,Noune,0,WD,Normal,12.128116509451258,2,385,-1.2948083513847344,1718
73,20,RL,85.0,10200,Noune,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,7,1954,2003,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,104.0,TA,TA,CBlock,TA,TA,No,ALQ,BLQ,GasA,Gd,Y,SBrkr,0,1086,1,0,1,0,3,1,TA,6,0,Noune,Attchd,1989.0,Unf,2,490,TA,TA,Y,0,GdWo,Noune,0,WD,Normal,11.88380602959621,0,0,0.34649965271191846,1086
74,50,RM,60.0,5790,Noune,Reg,Lvl,Corner,Gtl,OldTown,1Fam,2Story,3,6,1915,1950,Gambrel,CompShg,VinylSd,VinylSd,Noune,0.0,Gd,Gd,CBlock,Fa,TA,No,Unf,Unf,GasA,Gd,N,SBrkr,0,1605,0,0,2,0,3,2,TA,8,0,Noune,Detchd,1915.0,Unf,1,379,TA,TA,Y,0,Noune,Noune,0,WD,Normal,11.58432477200052,1,202,-1.2957785963380606,1605
75,180,RM,21.0,1596,Noune,Reg,Lvl,Inside,Gtl,MeadowV,Twnhs,SLvl,4,5,1973,1973,Gable,CompShg,CemntBd,CmentBd,Noune,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,0,988,1,0,1,0,2,1,TA,5,0,Noune,BuiltIn,1973.0,Unf,1,297,TA,TA,Y,120,GdWo,Noune,0,WD,Normal,11.418625774449598,1,101,0.023904788024677923,988
76,20,RL,76.46236559139786,8475,Noune,IR1,Lvl,Inside,Gtl,NAmes,1Fam,1Story,4,7,1956,1956,Gable,CompShg,VinylSd,VinylSd,Noune,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,FuseA,0,952,0,0,1,0,2,1,TA,4,0,Noune,Detchd,1956.0,Unf,1,283,TA,TA,Y,0,Noune,Noune,0,WD,Normal,11.818577604251555,0,0,-0.6807140543588294,952
77,50,RM,50.0,8635,Noune,Reg,Lvl,Inside,Gtl,BrkSide,1Fam,1.5Fin,5,5,1948,2001,Gable,CompShg,Wd Sdng,Wd Sdng,Noune,0.0,TA,TA,CBlock,TA,TA,No,BLQ,GLQ,GasA,TA,Y,SBrkr,0,1285,1,0,1,0,2,1,TA,6,0,Noune,Detchd,1948.0,Unf,1,240,TA,TA,Y,0,MnPrv,Noune,0,WD,Normal,11.751950239425476,0,0,-0.2595223383957609,1285
78,90,RL,72.0,10778,Noune,Reg,Lvl,Inside,Gtl,Sawyer,Duplex,1Story,4,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,Noune,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,N,SBrkr,0,1768,0,0,2,0,4,2,TA,8,0,Noune,Noune,1968.0,Noune,0,0,Noune,Noune,Y,0,Noune,Noune,0,WD,Normal,11.824087219587643,0,0,-1.4083270109239165,1768
79,50,RM,60.0,10440,Grvl,Reg,Lvl,Corner,Gtl,OldTown,1Fam,2Story,5,6,1910,1981,Gable,CompShg,Wd Sdng,Wd Sdng,Noune,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,0,1230,0,0,1,1,2,1,TA,5,0,Noune,Detchd,1966.0,Unf,2,440,TA,TA,Y,74,MnPrv,Noune,0,WD,Normal,11.608244735642321,1,128,-1.2472663486717435,1230
80,60,RL,100.0,13000,Noune,Reg,Lvl,Corner,Gtl,NAmes,1Fam,2Story,6,6,1968,1968,Gable,CompShg,VinylSd,VinylSd,BrkFace,576.0,TA,Gd,CBlock,Gd,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,0,2142,0,0,2,1,4,1,Gd,8,1,Gd,Attchd,1968.0,Fin,1,509,TA,TA,Y,0,Noune,Noune,0,WD,Normal,12.173037959397275,2,324,-0.06733219191503594,2142
81,120,RM,32.0,4500,Noune,Reg,Lvl,FR2,Gtl,Mitchel,TwnhsE,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,443.0,TA,Gd,PConc,Ex,Gd,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1337,1,0,2,0,2,1,TA,5,0,Noune,Attchd,1998.0,Fin,2,405,TA,TA,Y,0,Noune,Noune,0,WD,Normal,11.941462360646149,1,199,1.9675037590912159,1337
82,20,RL,78.0,10206,Noune,Reg,Lvl,Inside,Gtl,Somerst,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,468.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1563,0,0,2,0,3,1,Gd,6,1,Gd,Attchd,2007.0,RFn,3,758,TA,TA,Y,144,Noune,Noune,0,WD,Normal,12.409017571151187,1,99,-1.2924759618293526,1563
83,20,RL,80.0,8892,Noune,IR1,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkCmn,66.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,0,1065,0,0,1,1,3,1,TA,6,0,Noune,Detchd,1974.0,Unf,2,461,TA,TA,Y,74,Noune,Noune,0,COD,Normal,11.748005492256807,0,0,-1.3230667356503643,1065
84,80,RL,79.87755102040816,8530,Noune,IR1,Lvl,Inside,Gtl,Gilbert,1Fam,SLvl,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,22.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,0,1474,0,0,2,1,3,1,TA,7,1,TA,BuiltIn,1995.0,Fin,2,400,TA,TA,Y,120,Noune,Shed,700,WD,Normal,12.034696963475044,1,72,-1.240474633998459,1474
85,60,RL,121.0,16059,Noune,Reg,Lvl,Corner,Gtl,NoRidge,1Fam,2Story,8,5,1991,1992,Hip,CompShg,HdBoard,HdBoard,BrkFace,284.0,Gd,TA,CBlock,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,2417,0,0,2,1,4,1,Gd,9,1,TA,Attchd,1991.0,Unf,2,462,TA,TA,Y,127,Noune,Noune,0,WD,Normal,12.468440756144114,1,82,-1.350112313724336,2417
86,60,RL,122.0,11911,Noune,IR2,Lvl,Inside,Gtl,Gilbert,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Noune,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,0,1560,0,0,2,1,3,1,Gd,6,1,Gd,BuiltIn,2005.0,Fin,2,400,TA,TA,Y,100,Noune,Noune,0,WD,Normal,12.066816325306588,1,38,-1.276858819748197,1560
87,160,FV,40.0,3951,Pave,Reg,Lvl,Corner,Gtl,Somerst,TwnhsE,2Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,0,1224,0,0,2,1,2,1,Gd,4,0,Noune,Detchd,2009.0,RFn,2,528,TA,TA,Y,0,Noune,Noune,0,New,Partial,12.010671928196443,1,234,-1.26812661516826,1224
88,50,C (all),105.0,8470,Noune,IR1,Lvl,Corner,Gtl,IDOTRR,1Fam,1.5Fin,3,2,1915,1982,Hip,CompShg,Plywood,Plywood,Noune,0.0,Fa,Fa,CBlock,TA,Fa,No,Unf,Unf,GasA,TA,N,SBrkr,513,1526,0,0,1,0,2,1,Fa,6,0,Noune,Noune,1960.0,Noune,0,0,Noune,Noune,N,0,MnPrv,Noune,0,ConLD,Abnorml,11.350418300109132,1,156,-1.3167601434537428,1013
89,20,RL,60.0,8070,Noune,Reg,Lvl,Inside,Gtl,CollgCr,1Fam,1Story,4,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,Noune,0.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,990,1,0,1,0,3,1,TA,5,0,Noune,Noune,1994.0,Noune,0,0,Noune,Noune,Y,0,Noune,Noune,0,WD,Normal,11.724813914587886,0,0,0.3072793421009761,990
90,20,RL,60.0,7200,Noune,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,4,5,1950,1950,Gable,CompShg,BrkFace,Wd Sdng,Noune,0.0,TA,TA,Slab,Noune,Noune,Noune,Noune,Noune,GasA,TA,Y,FuseA,0,1040,0,0,1,0,2,1,TA,4,0,Noune,Detchd,1950.0,Unf,2,420,TA,TA,Y,0,Noune,Noune,0,WD,Normal,11.60733523953139,1,29,-1.1939028762387944,1040
91,20,RL,85.0,8500,Noune,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,3,1961,1961,Hip,CompShg,HdBoard,HdBoard,BrkCmn,203.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,0,1235,0,0,1,0,2,1,TA,6,0,Noune,Attchd,1961.0,Unf,2,480,TA,TA,Y,0,GdWo,Noune,0,WD,Abnorml,11.498836682527127,0,0,0.31065232573829366,1235
92,30,RL,80.0,13360,Grvl,IR1,HLS,Inside,Gtl,Crawfor,1Fam,1Story,5,7,1921,2006,Gable,CompShg,Wd Sdng,Wd Sdng,Noune,0.0,TA,Gd,BrkTil,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,0,964,1,0,1,0,2,1,TA,5,0,Noune,Detchd,1921.0,Unf,2,432,TA,TA,Y,0,Noune,Noune,0,WD,Normal,12.004574385508691,1,44,0.665758825737302,964
93,190,C (all),60.0,7200,Noune,Reg,Lvl,Corner,Gtl,OldTown,2fmCon,2.5Unf,6,6,1910,1998,Hip,CompShg,MetalSd,MetalSd,Noune,0.0,TA,TA,BrkTil,TA,Fa,Mn,Rec,Unf,GasW,Ex,N,SBrkr,0,2291,0,1,2,0,4,2,TA,9,1,Gd,Detchd,1900.0,Unf,2,506,TA,TA,Y,0,Noune,Noune,0,WD,Normal,11.804855999911272,1,99,1.5429228819482614,2291
94,60,RL,69.0,9337,Noune,IR1,Lvl,Inside,Gtl,CollgCr,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,Noune,0.0,TA,Gd,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1786,1,0,2,1,3,1,Gd,7,0,Noune,Attchd,1997.0,RFn,2,684,TA,TA,Y,0,Noune,Noune,0,WD,Normal,12.229549885708273,1,162,0.4928456015471821,1786
95,60,RL,79.87755102040816,9765,Noune,IR2,Lvl,Corner,Gtl,Gilbert,1Fam,2Story,6,8,1993,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,68.0,Ex,Gd,PConc,Gd,Gd,No,ALQ,Unf,GasA,Gd,Y,SBrkr,0,1470,0,0,2,1,3,1,TA,6,1,TA,BuiltIn,1993.0,Fin,2,420,TA,TA,Y,232,Noune,Shed,480,WD,Normal,12.128116509451258,1,63,-0.42163303450399836,1470
96,20,RL,78.0,10264,Noune,IR1,Lvl,Inside,Gtl,CollgCr,1Fam,1Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,183.0,Gd,TA,PConc,Gd,TA,Av,ALQ,Unf,GasA,Ex,Y,SBrkr,0,1588,0,0,2,0,3,1,Gd,6,0,Noune,Attchd,1999.0,RFn,2,472,TA,TA,Y,158,Noune,Noune,0,WD,Normal,12.273735966890268,1,29,1.8174023719319778,1588
97,20,RL,73.0,10921,Noune,Reg,HLS,Inside,Gtl,Edwards,1Fam,1Story,4,5,1965,1965,Hip,CompShg,HdBoard,HdBoard,BrkFace,48.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,FuseF,0,960,1,0,1,0,3,1,TA,6,0,Noune,Attchd,1965.0,Fin,1,432,TA,TA,P,120,Noune,Noune,0,WD,Normal,11.459007676978688,0,0,0.12342626045597442,960
98,30,RL,85.0,10625,Noune,Reg,Lvl,Corner,Gtl,Edwards,1Fam,1Story,5,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,Noune,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,GasA,Fa,N,SBrkr,0,835,0,0,1,0,2,1,TA,5,0,Noune,Basment,1920.0,Unf,1,366,Fa,TA,Y,0,Noune,Shed,400,COD,Abnorml,11.326607934898927,1,77,-0.951668781820296,835
99,20,RL,77.0,9320,Noune,IR1,Lvl,Inside,Gtl,NAmes,1Fam,1Story,4,5,1959,1959,Gable,CompShg,Plywood,Plywood,Noune,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Fa,Y,SBrkr,0,1225,1,0,1,1,3,1,TA,6,0,Noune,Noune,1959.0,Noune,0,0,Noune,Noune,Y,352,Noune,Shed,400,WD,Normal,11.767187766223199,0,0,0.25974323592379117,1225
100,20,RL,81.28888888888889,10603,Noune,IR1,Lvl,Inside,Gtl,NWAmes,1Fam,1Story,6,7,1977,2001,Gable,CompShg,Plywood,Plywood,BrkFace,28.0,TA,TA,PConc,TA,TA,Mn,ALQ,Unf,GasA,Gd,Y,SBrkr,0,1610,1,0,2,0,3,1,Gd,6,2,TA,Attchd,1977.0,RFn,2,480,TA,TA,Y,168,Noune,Noune,0,WD,Normal,12.230770136157428,1,68,1.9195088601979637,1610
101,60,RL,77.0,9206,Noune,Reg,Lvl,Inside,Gtl,SawyerW,1Fam,2Story,6,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,BrkFace,336.0,Gd,TA,CBlock,Gd,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,0,1732,0,0,2,1,3,1,Gd,7,1,TA,Attchd,1985.0,Fin,2,476,TA,TA,Y,192,Noune,Noune,0,WD,Normal,12.08954444723597,1,46,-1.2837718150406472,1732
102,90,RL,64.0,7018,Noune,Reg,Bnk,Inside,Gtl,SawyerW,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,Noune,0.0,TA,Fa,Slab,Noune,Noune,Noune,Noune,Noune,GasA,TA,Y,SBrkr,0,1535,0,0,2,0,4,2,TA,8,0,Noune,Attchd,1979.0,Unf,2,410,TA,TA,Y,0,Noune,Noune,0,WD,Alloca,11.68658461118553,0,0,-1.1939028762387944,1535
103,20,RL,94.0,10402,Noune,IR1,Lvl,Corner,Gtl,CollgCr,1Fam,1Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Noune,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,1226,0,0,2,0,3,1,Gd,6,0,Noune,Attchd,2009.0,RFn,3,740,TA,TA,Y,0,Noune,Noune,0,WD,Normal,12.200562492481511,1,36,-1.3425929153360567,1226
104,50,RM,62.5,7758,Noune,Reg,Lvl,Corner,Gtl,IDOTRR,1Fam,1.5Fin,7,4,1931,1950,Gable,CompShg,Stucco,Stucco,BrkFace,600.0,TA,Fa,PConc,TA,TA,No,LwQ,Unf,GasA,Ex,Y,FuseF,0,1818,0,0,1,1,4,1,TA,7,2,TA,Detchd,1951.0,Unf,1,240,TA,TA,Y,0,Noune,Noune,0,WD,Normal,12.040614105490253,1,184,-0.7024156606230647,1818
105,60,FV,75.0,9375,Noune,Reg,Lvl,Inside,Gtl,Somerst,1Fam,2Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,768.0,Gd,TA,PConc,Ex,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,1992,0,0,2,1,3,1,Gd,9,1,Gd,Attchd,2003.0,RFn,2,648,TA,TA,Y,140,Noune,Noune,0,WD,Normal,12.429220196836383,1,45,-1.3216113682203745,1992
106,30,RM,60.0,10800,Grvl,Reg,Lvl,Inside,Gtl,OldTown,1Fam,1Story,4,7,1885,1995,Mansard,CompShg,VinylSd,VinylSd,Noune,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,0,1047,0,0,1,0,2,1,TA,6,0,Noune,Detchd,1954.0,Unf,1,273,Fa,Fa,N,0,Noune,Shed,450,WD,Normal,11.51293546492023,0,0,-1.2716437531240679,1047
107,20,RM,50.0,6000,Noune,Reg,Lvl,Inside,Gtl,OldTown,1Fam,1Story,5,5,1948,1950,Gable,CompShg,VinylSd,VinylSd,Noune,0.0,TA,TA,CBlock,TA,TA,No,ALQ,BLQ,GasA,Ex,Y,SBrkr,0,789,0,0,1,0,2,1,TA,5,0,Noune,Detchd,1948.0,Unf,1,250,TA,TA,Y,0,Noune,Noune,0,WD,Partial,11.652696102959753,0,0,-0.6341226356775197,789
108,50,RM,85.0,8500,Noune,Reg,Lvl,Corner,Gtl,IDOTRR,1Fam,1.5Fin,5,7,1919,2005,Gable,CompShg,CemntBd,CmentBd,Noune,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasW,TA,N,FuseF,0,1517,0,0,2,0,3,1,Fa,7,0,Noune,Noune,1954.5,Noune,0,0,Noune,Noune,N,0,Noune,Noune,0,WD,Normal,11.652696102959753,1,144,-1.2900784072372684,1517
109,20,RL,105.0,11751,Noune,IR1,Lvl,Inside,Gtl,NWAmes,1Fam,1Story,6,6,1977,1977,Hip,CompShg,Plywood,Plywood,BrkFace,480.0,TA,TA,CBlock,Gd,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,0,1844,0,0,2,0,3,1,TA,7,1,TA,Attchd,1977.0,RFn,2,546,TA,TA,Y,0,MnPrv,Noune,0,COD,Normal,12.154784614286667,1,122,0.5263013628295231,1844
110,50,RL,75.0,9525,Noune,Reg,Lvl,Inside,Gtl,Edwards,1Fam,1.5Fin,6,4,1954,1972,Gable,CompShg,Wd Sdng,Wd Sdng,Noune,0.0,TA,TA,CBlock,TA,Fa,No,Rec,Unf,GasA,Gd,Y,SBrkr,0,1855,0,0,2,0,4,1,TA,7,0,Noune,Attchd,1954.0,Unf,1,325,TA,TA,Y,182,Noune,Noune,0,WD,Normal,11.827013315851762,0,0,-0.09024660437092927,1855
111,80,RL,79.87755102040816,7750,Noune,IR1,Lvl,Inside,Gtl,Gilbert,1Fam,SLvl,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,Noune,0.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1430,0,0,2,1,3,1,TA,7,1,TA,BuiltIn,2000.0,Fin,2,400,TA,TA,Y,180,Noune,Noune,0,WD,Normal,12.100717685412471,0,0,-0.5511676478956079,1430
